point1;point2;point3;time
4.41;2.28;1.45;762249
4.41;2.13;1.24;762454
3.63;2.04;1.31;762658
3.50;1.99;1.14;762862
3.63;1.99;1.08;763066
3.69;1.90;1.17;763270
3.43;1.90;1.01;763474
3.30;1.93;0.93;763678
3.82;2.12;1.13;763882
3.96;2.12;1.19;764086
3.96;2.21;1.26;764291
3.96;2.21;1.37;764495
3.96;2.27;1.51;764699
3.30;2.21;1.47;764903
3.30;2.17;1.37;765107
3.30;2.12;1.30;765312
3.23;2.21;1.37;765516
2.99;1.93;1.37;765720
3.41;1.93;1.30;765924
4.07;2.02;1.37;766128
4.28;1.85;1.23;766332
3.85;1.85;1.17;766536
3.80;1.80;1.26;766740
3.85;1.80;1.23;766944
3.64;1.59;1.19;767149
3.19;1.40;0.95;767353
3.12;1.55;0.65;767557
2.46;1.03;0.23;767761
2.72;0.79;0.19;767965
2.72;0.76;0.30;768169
2.11;0.88;0.28;768373
1.80;0.88;0.29;768577
1.83;0.78;0.24;768781
1.92;0.75;0.19;768985
1.70;0.80;0.19;769189
2.14;0.61;0.16;769393
2.43;0.57;0.20;769597
2.23;0.44;0.30;769801
1.83;0.34;0.30;770006
1.70;0.51;0.31;770210
1.78;0.45;0.14;770414
1.78;0.57;0.07;770618
2.18;0.58;0.24;770822
2.18;0.34;0.20;771026
2.12;0.18;0.46;771230
2.12;0.31;0.35;771434
2.73;0.50;0.48;771638
2.42;0.38;0.78;771843
2.22;0.41;1.00;772047
2.42;0.44;1.32;772251
2.84;0.57;1.39;772455
4.05;0.80;1.53;772659
4.05;1.02;2.27;772864
5.04;1.08;1.91;773068
5.99;1.08;1.74;773272
6.46;1.08;1.91;773476
6.76;1.14;1.50;773680
7.27;1.24;1.43;773884
6.99;1.11;1.74;774088
7.93;1.31;1.82;774292
8.06;1.49;1.62;774496
7.84;1.81;1.54;774701
7.42;2.03;1.59;774905
8.41;1.94;1.75;775109
10.20;1.91;1.59;775313
11.13;2.27;2.25;775517
11.13;2.05;2.87;775721
10.76;2.43;2.65;775925
10.00;2.49;3.06;776129
10.14;2.39;4.03;776333
10.91;3.66;4.11;776537
11.45;4.15;4.11;776741
11.72;4.59;4.25;776945
12.11;4.68;4.40;777149
13.75;4.23;4.40;777353
13.75;3.55;4.86;777558
13.75;3.68;5.79;777762
14.05;4.38;5.27;777966
14.05;5.66;5.11;778170
12.73;5.25;4.95;778374
12.16;5.59;4.64;778578
12.33;6.41;4.95;778782
11.88;6.22;4.49;778986
12.04;6.15;4.79;779190
12.61;6.52;4.49;779395
12.04;7.10;5.37;779599
12.90;6.44;4.79;779803
12.90;6.44;3.64;780007
11.77;6.07;4.95;780211
12.90;6.36;3.51;780416
12.78;5.82;3.14;780620
11.65;6.74;2.91;780824
11.38;6.47;2.91;781028
10.08;6.28;3.91;781232
10.33;6.66;4.05;781436
9.11;5.74;3.51;781640
8.20;5.00;3.39;781844
7.77;4.69;3.26;782048
7.36;4.24;2.91;782253
6.57;3.69;1.87;782457
6.45;3.18;1.01;782661
5.55;3.30;0.87;782865
5.38;3.18;0.90;783069
5.90;3.18;1.19;783273
5.98;3.18;1.33;783477
6.53;3.30;1.70;783681
5.80;3.18;1.79;783885
5.45;2.95;1.55;784089
5.63;3.18;1.79;784293
5.29;3.06;1.55;784497
6.05;3.01;1.55;784701
6.42;3.06;1.96;784905
6.80;3.55;2.33;785110
7.20;3.55;2.39;785314
8.04;3.69;2.33;785518
7.32;3.96;2.54;785722
6.72;3.63;2.54;785926
6.34;3.25;2.43;786130
6.16;2.90;2.14;786334
6.53;3.01;1.87;786538
7.12;2.79;1.67;786742
8.94;2.79;1.59;786947
9.55;2.57;1.83;787151
10.18;2.79;1.59;787355
11.22;3.37;1.72;787559
11.22;3.76;2.77;787763
11.49;4.18;2.10;787968
10.70;4.87;2.49;788172
11.38;5.03;2.70;788376
12.21;4.96;3.04;788580
9.83;4.06;1.64;788784
9.59;3.92;2.10;788988
9.59;3.40;3.04;789192
9.25;3.79;2.15;789396
8.33;3.52;2.45;789600
7.90;4.06;2.45;789805
7.69;3.87;1.93;790009
7.48;3.60;2.25;790213
7.39;3.34;1.68;790417
6.87;3.29;1.68;790621
7.19;3.29;1.38;790825
6.99;3.55;1.93;791029
6.60;3.42;1.73;791233
6.60;3.55;2.08;791437
6.41;3.42;2.08;791641
7.27;4.23;3.08;791845
6.87;4.03;3.08;792049
6.30;3.68;2.74;792253
6.68;3.68;2.53;792457
6.30;3.68;2.04;792662
5.32;3.81;1.95;792866
4.14;3.68;2.23;793070
3.27;3.73;2.32;793274
5.03;3.65;2.42;793478
6.05;3.32;1.99;793682
7.08;3.01;1.90;793886
7.41;3.82;1.53;794090
7.00;4.10;1.80;794294
7.20;3.96;2.19;794499
8.48;4.10;1.75;794703
9.65;4.38;2.01;794907
9.65;5.00;2.54;795111
9.79;5.77;2.70;795315
10.80;5.60;3.59;795520
9.94;5.77;3.72;795724
8.65;6.24;3.80;795928
8.88;5.80;4.60;796132
7.90;5.29;4.45;796336
7.69;4.74;3.96;796540
6.79;4.44;3.63;796744
6.41;3.81;2.47;796948
6.33;3.29;2.42;797152
6.15;3.05;2.32;797357
5.79;2.71;2.19;797561
6.52;2.46;1.23;797765
7.03;2.78;1.04;797969
6.44;2.67;1.39;798173
7.23;3.07;1.58;798377
7.85;3.44;1.91;798581
8.28;3.57;2.24;798785
8.28;3.65;2.34;798989
8.20;4.20;2.50;799193
7.03;3.65;2.50;799397
7.43;3.65;2.61;799601
7.43;3.65;2.61;799805
7.85;3.65;2.40;800009
8.07;4.05;2.20;800214
7.43;3.91;2.71;800418
7.64;4.34;2.82;800622
7.94;4.34;3.24;800826
7.85;4.64;3.37;801030
7.64;4.49;3.75;801234
7.43;4.20;3.49;801438
7.31;3.91;3.24;801642
7.52;3.44;3.12;801846
7.11;3.49;3.17;802051
7.19;3.62;2.87;802255
9.39;4.09;3.60;802459
9.15;4.23;3.92;802663
9.88;4.09;3.03;802867
9.98;4.29;4.56;803072
10.59;4.44;5.12;803276
10.85;5.55;4.50;803480
10.33;5.38;4.35;803684
9.83;5.55;4.26;803888
10.08;5.22;4.12;804092
10.33;5.29;3.84;804296
10.85;5.38;4.04;804500
11.11;5.06;3.90;804704
10.74;5.38;4.04;804909
11.00;5.73;4.32;805113
11.54;5.66;4.47;805317
12.26;4.99;4.32;805521
11.43;5.38;3.58;805725
8.92;5.38;2.79;805929
9.63;5.22;3.50;806133
9.88;5.22;3.55;806337
9.39;5.06;3.25;806541
9.63;4.90;3.37;806745
9.39;4.59;2.68;806949
9.15;4.44;3.01;807153
9.39;4.44;3.37;807357
8.69;4.44;2.68;807561
7.69;4.14;2.68;807766
7.07;3.22;1.90;807970
7.77;2.48;1.60;808174
8.43;2.96;1.18;808378
7.99;3.08;1.53;808582
7.15;2.32;2.21;808786
8.30;3.13;2.95;808990
9.83;3.37;3.69;809194
10.08;3.71;3.18;809398
9.59;3.37;3.82;809603
10.23;3.32;4.18;809807
8.24;2.23;3.08;810011
8.24;2.96;2.96;810215
7.81;3.40;2.85;810419
6.22;3.52;2.96;810624
6.71;3.27;2.63;810828
6.41;2.98;2.32;811032
5.18;2.87;2.04;811236
4.70;2.76;2.00;811440
5.35;2.54;2.09;811644
6.33;2.50;1.91;811848
5.62;2.34;1.79;812052
4.86;1.63;1.79;812256
5.35;1.48;1.66;812461
6.04;1.66;1.79;812665
7.19;2.09;2.30;812869
8.24;3.15;2.71;813073
8.69;3.40;1.68;813277
9.63;3.79;2.15;813481
9.53;4.20;2.34;813685
10.17;4.80;2.38;813889
10.43;5.22;2.92;814093
10.68;5.90;3.73;814297
10.07;6.19;4.29;814501
11.10;5.94;4.52;814705
10.84;6.49;4.83;814909
10.99;6.41;5.08;815113
9.72;6.41;5.35;815318
9.48;5.79;5.02;815522
8.78;5.79;4.55;815726
8.78;5.55;4.64;815930
9.01;5.21;4.34;816134
9.72;5.55;4.20;816338
9.97;5.72;4.20;816542
9.72;6.08;4.58;816746
10.22;6.56;4.73;816950
10.32;6.75;5.38;817155
8.87;6.37;5.38;817359
8.51;6.37;5.21;817563
9.20;5.90;5.55;817767
10.28;5.38;4.89;817971
10.79;5.79;4.64;818176
10.02;5.79;4.34;818380
11.70;6.15;4.79;818584
12.72;5.35;5.18;818788
13.60;5.86;4.55;818992
13.78;4.86;4.61;819196
14.40;5.69;4.61;819400
16.36;5.86;3.49;819604
14.72;7.31;4.92;819808
13.78;7.72;5.18;820013
13.06;7.72;5.02;820217
10.58;6.15;3.70;820421
10.07;5.90;3.70;820625
9.48;5.55;3.83;820829
9.01;5.38;3.57;821033
9.24;4.98;3.32;821237
8.55;4.82;3.39;821441
8.87;4.82;3.65;821645
8.20;4.37;3.91;821849
8.64;4.14;3.52;822053
8.87;4.82;2.84;822257
8.42;5.14;3.32;822461
7.76;4.82;3.57;822665
7.76;4.37;3.27;822870
8.33;4.16;3.14;823074
8.55;4.37;2.80;823278
10.99;5.75;3.27;823482
10.63;5.58;3.91;823686
10.63;5.58;4.49;823890
10.89;5.93;4.64;824094
11.42;6.04;4.28;824298
10.78;6.79;4.73;824502
10.63;6.79;5.21;824707
10.12;6.40;4.82;824911
8.68;6.52;5.14;825115
9.87;6.14;5.08;825319
10.63;5.79;4.92;825523
10.63;6.59;4.76;825728
9.63;6.52;4.61;825932
9.53;5.96;4.31;826136
10.37;5.61;4.76;826340
9.29;6.14;4.46;826544
9.77;5.79;4.61;826748
10.27;5.89;5.01;826952
9.77;5.61;4.85;827156
9.53;5.96;4.16;827360
10.52;5.51;3.62;827565
11.05;5.18;3.49;827769
11.31;5.68;3.17;827973
9.29;5.68;3.54;828177
10.27;5.79;3.41;828381
9.77;5.79;4.08;828585
8.46;5.79;3.54;828789
9.15;5.11;4.08;828993
8.59;4.85;4.08;829197
7.39;4.40;3.12;829401
6.79;4.11;2.60;829605
6.04;4.55;2.39;829809
7.47;4.11;2.30;830013
6.48;3.97;2.30;830217
6.87;3.62;2.39;830422
7.06;3.88;2.24;830626
7.26;4.02;2.34;830830
6.87;3.36;1.87;831034
6.95;3.62;2.00;831238
7.85;3.88;2.44;831442
8.87;4.46;2.58;831646
8.87;4.61;2.91;831850
9.10;4.46;3.34;832054
9.10;4.31;3.10;832259
9.10;4.31;2.86;832463
8.87;3.62;2.24;832667
8.64;3.36;2.44;832871
8.20;3.62;1.58;833075
8.96;3.41;1.66;833280
8.51;3.94;1.74;833484
9.20;4.37;2.28;833688
8.96;4.52;2.91;833892
8.51;5.31;3.57;834096
8.73;5.31;3.70;834300
9.92;5.65;3.70;834504
11.37;6.37;3.70;834708
10.07;6.75;4.25;834912
11.10;6.95;4.79;835117
10.73;7.14;5.11;835321
10.47;6.48;5.62;835525
10.47;6.29;5.62;835729
10.12;6.75;4.95;835933
9.63;6.48;4.20;836137
8.46;6.11;5.05;836341
9.38;5.58;4.89;836545
8.91;6.22;4.58;836749
8.91;5.86;4.08;836953
9.77;5.68;4.52;837157
10.63;5.86;4.67;837361
11.31;5.34;4.61;837565
12.42;5.96;4.76;837769
13.30;5.68;4.76;837974
14.21;6.59;4.61;838178
13.48;7.10;5.41;838382
12.88;6.71;5.75;838586
13.48;6.33;5.24;838790
12.59;6.52;5.24;838994
13.18;7.51;5.08;839198
11.75;7.30;5.93;839402
10.17;6.83;5.58;839606
10.52;5.96;4.85;839811
10.02;5.79;3.88;840015
10.37;6.33;3.75;840219
12.14;5.96;3.75;840423
11.58;5.96;3.88;840627
11.42;6.14;3.49;840832
11.69;6.14;3.05;841036
11.97;6.33;3.94;841240
11.97;6.40;4.37;841444
11.42;5.68;3.54;841648
11.69;6.04;3.94;841852
11.42;6.40;4.37;842056
10.89;6.52;4.37;842260
9.87;6.52;4.82;842464
10.27;5.96;5.31;842669
11.42;6.33;4.76;842873
11.97;5.96;4.76;843077
11.42;6.79;4.92;843281
10.99;6.59;5.41;843485
10.58;5.82;5.48;843689
10.07;4.82;5.21;843893
10.94;3.86;4.49;844097
11.48;4.05;4.34;844301
10.53;4.25;4.86;844505
11.87;5.35;5.35;844709
9.39;4.23;4.77;844913
9.49;3.68;4.83;845117
11.00;4.20;5.32;845321
10.23;4.96;5.15;845526
10.74;5.19;5.32;845730
11.27;4.93;4.74;845934
11.27;5.95;4.50;846138
11.27;5.95;5.29;846342
11.93;5.95;5.29;846546
12.49;6.61;5.45;846750
11.82;6.69;4.87;846954
11.65;7.00;4.87;847158
11.11;6.80;5.03;847363
11.11;6.61;4.71;847567
10.23;6.61;4.71;847771
10.33;6.16;5.03;847975
10.33;6.16;4.80;848179
9.98;6.34;4.65;848384
9.49;6.53;4.80;848588
9.25;6.45;4.96;848792
9.11;6.27;5.22;848996
8.88;5.90;4.90;849200
8.74;5.73;4.20;849404
8.30;5.29;4.50;849608
8.30;5.36;4.50;849812
8.52;4.87;3.98;850016
8.08;5.19;3.37;850221
8.52;5.03;4.04;850425
8.74;3.98;4.32;850629
8.08;4.56;3.37;850833
7.86;3.32;2.47;851037
8.08;3.71;2.68;851241
8.30;3.98;3.01;851445
8.74;3.45;3.50;851649
8.88;3.71;2.57;851853
7.56;3.20;2.17;852057
7.36;3.08;1.85;852261
7.36;3.13;1.31;852465
8.20;3.01;1.45;852669
8.43;3.63;1.48;852873
8.33;3.84;1.41;853078
8.11;3.84;2.15;853282
7.90;4.12;1.80;853486
6.87;4.12;1.27;853690
6.30;3.92;0.96;853894
5.94;3.52;1.72;854098
4.99;3.98;1.80;854302
4.44;3.45;1.59;854506
4.96;3.32;1.64;854710
5.19;3.08;1.34;854915
6.72;3.50;2.19;855119
7.20;3.13;2.49;855323
7.53;3.37;2.10;855527
8.61;3.30;2.39;855731
8.74;3.76;2.35;855936
8.08;3.76;2.06;856140
8.08;3.50;1.97;856344
8.30;3.37;1.08;856548
7.65;3.50;0.82;856752
7.56;3.25;0.77;856956
7.77;3.63;0.77;857160
7.36;3.58;0.68;857364
7.44;3.45;1.07;857568
6.64;3.71;1.26;857773
7.74;3.71;1.23;857977
7.95;3.45;1.55;858181
9.07;3.63;1.59;858385
9.65;3.30;2.14;858589
9.31;3.43;1.79;858793
10.04;3.18;1.96;858997
10.54;3.48;2.64;859201
9.31;4.01;2.75;859405
9.31;3.74;2.69;859609
9.55;3.48;2.48;859813
9.07;3.74;2.48;860017
9.07;3.74;1.82;860221
8.71;3.53;2.62;860425
8.84;3.93;2.13;860630
8.26;4.16;2.03;860834
8.61;4.16;2.84;861038
8.84;4.16;2.62;861242
8.61;4.01;2.13;861446
8.61;4.16;2.52;861650
8.61;4.01;1.69;861854
7.95;3.82;2.62;862058
7.53;4.10;1.69;862262
7.32;3.69;1.69;862467
6.16;2.72;1.53;862671
5.80;2.72;1.25;862875
5.90;2.83;1.03;863079
5.98;2.90;1.12;863283
6.16;2.90;1.09;863488
6.16;2.90;1.09;863692
6.16;3.13;1.09;863896
5.98;3.25;1.29;864100
5.98;3.37;1.22;864304
5.98;3.25;1.66;864508
5.80;3.37;1.82;864712
4.80;3.25;1.82;864916
5.12;3.01;1.87;865120
4.96;2.90;1.87;865325
4.56;2.85;1.79;865529
4.80;3.32;2.23;865733
3.79;2.96;2.33;865937
3.03;2.85;2.33;866141
2.96;2.42;1.47;866345
3.71;2.32;1.33;866549
3.84;2.23;0.95;866753
3.84;2.38;0.87;866957
3.58;2.48;1.04;867161
4.32;2.23;0.93;867365
4.32;2.13;1.10;867569
4.62;2.23;1.23;867773
4.62;1.86;1.17;867977
5.26;2.13;1.33;868182
5.77;2.13;2.01;868386
6.50;2.04;2.10;868590
6.69;2.13;2.45;868794
7.20;2.23;2.55;868998
7.41;2.74;2.06;869202
7.20;3.32;2.31;869406
6.92;3.27;2.61;869610
6.72;3.10;2.61;869814
6.16;3.22;2.57;870019
6.92;2.98;1.85;870223
6.53;2.54;2.17;870427
6.24;2.15;1.99;870631
6.24;2.05;1.99;870835
6.31;2.28;1.78;871040
5.87;2.48;1.62;871244
6.24;2.19;1.99;871448
6.42;2.23;1.65;871652
6.42;2.23;1.99;871856
6.24;1.95;1.68;872060
6.05;2.13;1.76;872264
6.42;1.78;1.45;872468
6.42;1.70;1.68;872672
5.70;1.90;1.60;872877
6.42;1.86;1.34;873081
5.53;1.49;0.70;873285
5.03;1.35;0.43;873489
4.41;1.28;0.19;873693
5.19;1.35;0.24;873897
5.53;1.49;0.51;874101
4.71;1.42;0.68;874305
4.12;1.76;0.41;874509
3.84;1.60;0.55;874713
3.90;1.45;0.87;874917
3.63;1.24;0.84;875121
3.50;1.31;0.90;875325
3.13;1.24;0.70;875529
3.37;1.38;0.84;875734
3.63;1.48;0.70;875938
3.82;1.53;0.65;876142
4.18;2.25;0.92;876346
4.78;2.31;1.16;876550
5.43;2.41;1.36;876754
5.26;2.31;1.29;876958
4.71;2.31;1.39;877162
5.36;2.47;1.66;877366
5.03;2.27;1.82;877571
5.03;2.36;1.55;877775
4.87;2.47;1.62;877979
5.19;2.68;1.55;878183
5.53;2.74;1.47;878387
5.70;2.74;1.51;878592
5.98;2.96;1.23;878796
6.42;2.85;1.75;879000
6.05;2.85;1.59;879204
6.42;2.85;1.92;879408
5.87;2.85;1.75;879612
5.70;2.59;1.83;879816
5.63;2.04;1.83;880020
5.70;2.23;1.30;880224
5.45;1.95;0.93;880429
5.45;1.54;0.77;880633
6.05;1.70;0.93;880837
5.87;1.39;0.87;881041
5.87;1.73;0.77;881245
6.05;1.65;0.72;881449
6.24;1.21;0.84;881653
6.53;1.90;0.70;881857
6.53;1.99;0.53;882061
7.32;1.90;0.45;882265
7.44;1.65;0.67;882469
6.95;2.08;0.76;882673
7.44;2.17;0.95;882877
7.99;2.36;0.84;883081
7.99;2.63;1.07;883286
7.36;2.42;1.33;883490
6.30;1.70;0.90;883694
6.95;1.25;0.90;883898
6.30;1.39;1.07;884102
6.12;1.25;1.19;884306
6.49;1.15;1.33;884510
6.49;0.97;1.30;884714
6.57;1.28;1.30;884918
6.30;1.09;1.37;885123
5.83;1.21;1.30;885327
5.48;0.94;1.04;885531
4.74;0.69;0.82;885735
4.74;0.85;0.53;885939
5.45;0.80;0.74;886144
5.29;0.91;0.65;886348
5.70;1.10;0.58;886552
6.53;1.44;0.76;886756
6.92;1.37;0.79;886960
6.24;1.33;0.74;887164
6.61;1.40;0.60;887368
6.34;1.50;0.36;887572
5.98;1.50;0.41;887776
5.80;1.77;0.56;887981
5.63;1.77;0.44;888185
6.16;1.89;0.57;888389
5.80;2.07;0.75;888593
6.08;2.32;0.72;888797
5.90;2.52;0.72;889001
5.55;2.48;0.95;889205
5.22;2.80;0.97;889409
5.55;2.64;1.22;889613
5.06;2.64;1.22;889817
5.06;2.64;1.40;890021
5.06;2.60;1.47;890225
4.74;2.60;1.33;890429
4.59;2.45;1.59;890633
4.90;2.25;1.37;890838
4.29;2.35;1.30;891042
4.44;2.25;1.44;891246
4.14;2.12;1.10;891450
4.29;1.93;0.98;891654
4.14;1.85;1.04;891858
3.92;1.60;0.82;892062
3.52;1.41;0.72;892266
3.45;1.37;0.70;892470
3.50;1.44;0.49;892675
3.50;1.26;0.65;892879
3.43;1.16;0.81;893083
3.18;1.06;0.72;893287
3.30;1.08;0.56;893491
3.23;1.02;0.48;893696
3.11;1.15;0.58;893900
2.99;0.93;0.54;894104
2.35;0.80;0.20;894308
2.49;0.85;0.24;894512
2.39;0.82;0.20;894716
2.39;0.87;0.36;894920
2.33;0.82;0.50;895124
2.75;0.68;0.42;895328
3.09;0.72;0.46;895533
3.28;0.87;0.46;895737
3.41;0.93;0.32;895941
3.16;1.10;0.32;896145
3.28;1.14;0.44;896349
2.99;1.27;0.44;896553
2.77;1.27;0.42;896757
2.60;1.17;0.53;896961
2.66;1.17;0.57;897165
3.74;1.49;0.77;897369
3.41;1.57;0.98;897573
3.16;1.53;1.10;897777
3.16;1.49;1.14;897981
2.93;1.25;0.99;898185
2.81;1.39;0.99;898390
2.64;1.39;0.88;898594
2.54;1.32;0.71;898798
2.80;1.15;0.91;899002
3.26;1.39;0.81;899206
3.72;1.53;0.76;899410
3.59;1.61;0.86;899614
3.72;1.53;0.76;899818
3.99;1.22;0.33;900022
3.99;1.50;0.25;900227
3.99;1.50;0.50;900431
3.72;1.36;0.54;900635
3.21;1.58;0.48;900839
2.64;1.43;0.43;901043
2.23;1.36;0.62;901248
2.37;1.36;0.58;901452
2.28;1.29;0.58;901656
2.48;1.22;0.58;901860
2.69;1.03;0.56;902064
2.48;0.98;0.58;902268
2.48;0.98;0.58;902472
2.52;0.98;0.58;902676
3.31;0.92;0.52;902880
3.91;0.98;0.52;903085
4.05;1.00;0.52;903289
4.13;1.06;0.64;903493
3.72;0.84;0.64;903697
3.93;0.76;0.63;903901
4.36;0.97;0.58;904105
4.45;0.91;0.40;904309
4.75;1.21;0.32;904513
4.16;1.08;0.17;904717
4.30;1.28;0.20;904921
4.30;1.39;0.41;905125
4.01;1.46;0.48;905329
3.88;1.61;0.50;905533
3.93;1.74;0.38;905737
4.07;1.74;0.60;905942
4.28;1.58;0.69;906146
4.22;1.46;0.74;906350
4.07;1.61;0.78;906554
4.82;1.94;0.69;906758
4.82;1.94;0.84;906962
5.14;1.94;0.94;907166
5.74;1.86;1.06;907370
5.57;2.03;0.78;907574
6.66;2.80;1.28;907779
7.46;2.69;1.64;907983
8.09;2.69;1.64;908187
8.31;2.48;1.46;908391
8.31;3.07;1.61;908595
8.90;3.91;1.94;908800
8.67;4.05;2.73;909004
8.90;4.13;2.91;909208
8.67;4.57;2.79;909412
8.80;4.66;2.64;909616
8.44;4.51;2.86;909820
8.90;4.22;2.81;910024
9.13;4.13;2.92;910228
9.13;4.42;2.81;910432
8.80;3.99;2.81;910637
8.35;4.28;2.10;910841
8.57;3.78;1.75;911045
8.90;3.26;2.23;911249
9.51;3.51;2.05;911453
9.75;3.99;1.78;911657
9.89;4.28;1.62;911861
8.94;4.13;1.62;912065
9.41;4.36;1.62;912269
9.41;3.99;1.96;912473
9.17;4.66;1.78;912677
8.94;5.14;2.23;912881
9.27;5.64;2.43;913085
9.03;5.57;3.40;913289
9.75;5.40;3.74;913494
9.27;5.47;3.74;913698
9.27;5.47;3.74;913902
9.41;5.64;3.48;914106
9.65;5.57;3.66;914310
10.29;5.57;3.87;914514
10.04;5.84;3.81;914718
10.18;6.31;4.03;914922
10.44;6.13;5.09;915126
9.45;5.26;3.70;915331
8.43;5.36;3.51;915535
9.35;5.98;3.51;915739
9.02;5.80;3.99;915943
9.73;5.73;3.72;916147
9.15;5.66;4.36;916352
8.92;6.19;4.82;916556
8.92;5.94;4.30;916760
8.69;5.76;4.69;916964
7.94;5.69;4.78;917168
8.83;5.69;4.78;917372
9.29;5.69;4.87;917576
9.78;5.97;5.36;917780
9.78;5.79;5.45;917984
8.96;6.15;5.45;918189
8.51;7.31;7.12;918393
9.44;6.26;6.64;918597
10.68;5.90;5.38;918801
12.03;6.64;4.99;919005
11.10;7.55;5.66;919209
11.81;7.76;6.57;919413
11.26;7.26;6.68;919617
10.47;6.67;6.12;919821
8.46;6.40;4.55;920025
7.89;6.59;4.55;920229
8.33;6.04;4.20;920433
8.78;5.96;3.78;920637
8.55;5.86;2.80;920841
9.24;5.96;2.80;921046
9.24;5.79;2.69;921250
8.11;5.79;3.57;921454
8.68;5.96;3.19;921658
8.91;5.96;3.14;921862
9.15;6.14;2.09;922066
9.29;5.89;1.53;922270
8.82;6.25;2.22;922474
8.37;5.89;2.22;922678
7.93;5.72;2.80;922883
7.10;4.98;3.14;923087
6.14;4.22;3.14;923291
6.71;4.22;3.03;923495
7.51;3.94;2.75;923699
7.02;3.94;2.54;923904
7.22;4.37;1.96;924108
7.30;4.51;2.28;924312
5.61;4.51;2.34;924516
4.95;4.08;2.34;924720
4.25;3.54;2.75;924924
4.25;3.05;2.75;925128
3.44;2.71;2.44;925332
2.95;2.50;2.14;925536
2.35;1.62;1.71;925741
2.07;1.33;1.40;925945
1.84;1.50;1.29;926149
1.71;1.31;1.10;926353
1.55;1.31;1.36;926557
1.66;1.21;1.39;926761
2.00;1.11;1.25;926965
2.63;1.44;1.00;927169
2.46;1.07;0.81;927373
2.30;1.07;0.50;927577
1.60;1.10;0.71;927781
1.79;1.00;0.83;927985
1.74;0.91;0.93;928189
1.43;0.73;0.75;928393
1.86;0.70;0.80;928598
2.27;0.96;0.75;928802
1.99;0.63;1.04;929006
1.99;0.38;0.72;929210
1.60;0.34;0.69;929414
0.75;0.23;0.71;929618
0.26;0.14;0.86;929822
0.27;0.12;0.99;930026
0.76;0.06;1.05;930230
1.22;0.09;1.27;930435
1.46;0.08;1.41;930639
1.86;0.11;1.34;930843
2.13;0.13;1.41;931047
2.03;0.15;1.14;931251
2.96;0.23;0.87;931456
3.57;0.38;0.68;931660
2.22;0.41;0.49;931864
3.07;0.46;0.54;932068
3.89;0.60;0.63;932272
3.83;0.53;0.64;932476
4.11;0.66;0.62;932680
4.11;0.70;0.66;932884
3.19;0.75;0.58;933088
2.03;0.75;0.50;933293
2.13;0.70;0.43;933497
2.46;0.75;0.40;933701
2.67;0.85;0.29;933905
3.12;0.83;0.30;934109
3.01;0.80;0.36;934313
2.72;0.66;0.34;934517
2.72;0.85;0.31;934721
3.11;1.02;0.29;934925
3.04;1.14;0.37;935129
3.79;1.34;0.47;935333
3.93;1.48;0.61;935537
5.46;1.55;0.65;935741
5.46;1.80;0.74;935945
5.63;2.25;0.70;936150
4.66;1.75;0.70;936354
4.50;2.19;1.26;936558
6.35;2.39;1.13;936762
6.76;2.75;1.22;936966
7.48;3.28;1.66;937170
7.07;3.74;2.18;937374
6.79;4.09;2.18;937578
6.90;4.17;2.97;937782
7.93;4.61;2.81;937987
7.63;4.25;3.23;938191
7.75;4.19;3.55;938395
7.14;4.49;3.30;938599
7.46;4.42;3.62;938803
7.46;3.99;3.01;939008
7.79;4.07;2.84;939212
8.80;5.14;3.70;939416
8.35;5.57;4.34;939620
7.29;5.50;4.64;939824
6.80;4.69;3.99;940028
6.61;3.69;2.54;940232
7.20;3.55;2.75;940436
7.61;3.50;2.49;940640
7.53;3.37;2.29;940845
5.98;3.58;2.39;941049
6.16;3.71;2.39;941253
7.12;3.84;2.19;941457
6.53;3.71;2.70;941661
6.53;3.15;2.15;941865
6.34;3.15;1.97;942069
5.80;2.69;1.76;942273
7.53;2.69;1.80;942477
8.04;2.59;1.56;942681
8.94;2.59;1.45;942885
9.27;2.19;1.97;943089
9.51;2.28;2.31;943293
10.10;2.32;2.21;943497
11.40;2.57;2.61;943702
11.13;3.76;3.48;943906
10.10;4.53;4.01;944110
9.85;4.91;4.30;944314
8.44;4.91;3.28;944518
7.88;4.38;3.99;944722
9.47;4.38;4.22;944926
9.23;4.45;3.33;945130
7.75;4.60;3.72;945334
8.06;4.30;3.41;945539
7.84;4.30;2.86;945743
8.63;4.07;3.09;945947
9.23;3.59;3.33;946151
8.99;4.28;3.26;946355
8.31;4.51;2.80;946560
8.18;5.30;3.39;946764
6.17;4.16;3.02;946968
6.25;3.74;3.21;947172
5.71;3.48;3.21;947376
5.89;3.53;2.75;947580
6.63;3.41;2.54;947784
6.44;3.46;2.80;947988
6.71;3.33;2.80;948192
7.31;3.85;2.52;948397
7.42;3.51;2.78;948601
6.90;3.57;2.67;948805
7.02;3.76;2.21;949009
7.10;4.11;2.34;949213
7.51;4.25;2.65;949417
7.31;4.25;2.70;949621
6.79;3.97;2.70;949825
8.12;4.17;3.53;950029
8.12;4.09;2.53;950233
8.79;4.46;2.43;950437
9.25;5.25;1.91;950641
9.39;5.25;1.99;950845
8.46;5.42;3.02;951049
8.37;5.35;3.26;951254
9.05;5.69;3.46;951458
8.37;5.27;3.46;951662
7.93;5.27;3.72;951866
7.31;4.95;3.09;952070
7.31;4.88;3.16;952274
